guid,title,pubDate,description,link,media 
b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',"b""Margaret Atwood Just Helped Out a Student With Her Homework Essay on 'The Handmaid's Tale'""",b'2018-11-09T18:31:17+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/margaret.jpg' width='90' height='62' />The Man Booker Prize-winning Canadian author clarified why she used the theme of power in her 1985 distopian cult classic 'The Handmaid's Tale', which was published in 1985.""",b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',
b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',"b""Margaret Atwood Just Helped Out a Student With Her Homework Essay on 'The Handmaid's Tale'""",b'2018-11-09T18:31:17+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/margaret.jpg' width='90' height='62' />The Man Booker Prize-winning Canadian author clarified why she used the theme of power in her 1985 distopian cult classic 'The Handmaid's Tale', which was published in 1985.""",b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',
b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',"b""Vanara: 'Baahubali' Author Pens Downs New Book on Baali the Undefeated Hero of Ramayana""",b'2018-11-09T12:46:31+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Vanara_-The-Legend-of-Baali-Sugreeva-and-Tara.jpg' width='90' height='62' />Anand Neelakantan has penned his new book &quot;Vanara&quot; to tell the tale of honour, pride, jealousy, love and betrayal involving Baali, the undefeated hero of the Ramayana; his wife Tara and his brother Sugreeva.""",b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',
b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',"b""Vanara: 'Baahubali' Author Pens Downs New Book on Baali the Undefeated Hero of Ramayana""",b'2018-11-09T12:46:31+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Vanara_-The-Legend-of-Baali-Sugreeva-and-Tara.jpg' width='90' height='62' />Anand Neelakantan has penned his new book &quot;Vanara&quot; to tell the tale of honour, pride, jealousy, love and betrayal involving Baali, the undefeated hero of the Ramayana; his wife Tara and his brother Sugreeva.""",b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',
b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',"b""Vanara: 'Baahubali' Author Pens Downs New Book on Baali the Undefeated Hero of Ramayana""",b'2018-11-09T12:46:31+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Vanara_-The-Legend-of-Baali-Sugreeva-and-Tara.jpg' width='90' height='62' />Anand Neelakantan has penned his new book &quot;Vanara&quot; to tell the tale of honour, pride, jealousy, love and betrayal involving Baali, the undefeated hero of the Ramayana; his wife Tara and his brother Sugreeva.""",b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',
b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',"b""Vanara: 'Baahubali' Author Pens Downs New Book on Baali the Undefeated Hero of Ramayana""",b'2018-11-09T12:46:31+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Vanara_-The-Legend-of-Baali-Sugreeva-and-Tara.jpg' width='90' height='62' />Anand Neelakantan has penned his new book &quot;Vanara&quot; to tell the tale of honour, pride, jealousy, love and betrayal involving Baali, the undefeated hero of the Ramayana; his wife Tara and his brother Sugreeva.""",b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',
b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',"b""Vanara: 'Baahubali' Author Pens Downs New Book on Baali the Undefeated Hero of Ramayana""",b'2018-11-09T12:46:31+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Vanara_-The-Legend-of-Baali-Sugreeva-and-Tara.jpg' width='90' height='62' />Anand Neelakantan has penned his new book &quot;Vanara&quot; to tell the tale of honour, pride, jealousy, love and betrayal involving Baali, the undefeated hero of the Ramayana; his wife Tara and his brother Sugreeva.""",b'https://www.news18.com/news/lifestyle/vanara-baahubali-author-pens-downs-new-book-on-baali-the-undefeated-hero-of-ramayana-1934041.html',
b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',"b""I'd Never Forgive Donald Trump for 'Birther' Conspiracy, Says Michelle Obama in Memoir""",b'2018-11-09T12:06:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/obama-michelle-reuters.jpg' width='90' height='62' />The book, which is set to release on November 13, details the her early life in Chicago all the way through to her time as First Lady.""",b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',
b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',"b""I'd Never Forgive Donald Trump for 'Birther' Conspiracy, Says Michelle Obama in Memoir""",b'2018-11-09T12:06:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/obama-michelle-reuters.jpg' width='90' height='62' />The book, which is set to release on November 13, details the her early life in Chicago all the way through to her time as First Lady.""",b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',
b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',"b""I'd Never Forgive Donald Trump for 'Birther' Conspiracy, Says Michelle Obama in Memoir""",b'2018-11-09T12:06:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/obama-michelle-reuters.jpg' width='90' height='62' />The book, which is set to release on November 13, details the her early life in Chicago all the way through to her time as First Lady.""",b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',
b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',"b""I'd Never Forgive Donald Trump for 'Birther' Conspiracy, Says Michelle Obama in Memoir""",b'2018-11-09T12:06:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/obama-michelle-reuters.jpg' width='90' height='62' />The book, which is set to release on November 13, details the her early life in Chicago all the way through to her time as First Lady.""",b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',
b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',"b""I'd Never Forgive Donald Trump for 'Birther' Conspiracy, Says Michelle Obama in Memoir""",b'2018-11-09T12:06:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/obama-michelle-reuters.jpg' width='90' height='62' />The book, which is set to release on November 13, details the her early life in Chicago all the way through to her time as First Lady.""",b'https://www.news18.com/news/lifestyle/id-never-forgive-donald-trump-for-birther-conspiracy-says-michelle-obama-in-memoir-1933913.html',
b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',"b""Book Excerpt: Ravi Subramanian's 'Don\xe2\x80\x99t Tell The Governor' Is A Fictional Financial Thriller About A RBI Chief""",b'2018-11-08T16:29:27+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Dont-tell-the-governor-main-image.png' width='90' height='62' />In this book, the author tells the fictional story of a character named Aditya Kesavan, who becomes the newest chief of RBI and deals with dangerous challenges as he copes with his new job and the finance ministry of India.""",b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',
b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',"b""Book Excerpt: Ravi Subramanian's 'Don\xe2\x80\x99t Tell The Governor' Is A Fictional Financial Thriller About A RBI Chief""",b'2018-11-08T16:29:27+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Dont-tell-the-governor-main-image.png' width='90' height='62' />In this book, the author tells the fictional story of a character named Aditya Kesavan, who becomes the newest chief of RBI and deals with dangerous challenges as he copes with his new job and the finance ministry of India.""",b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',
b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',"b""Book Excerpt: Ravi Subramanian's 'Don\xe2\x80\x99t Tell The Governor' Is A Fictional Financial Thriller About A RBI Chief""",b'2018-11-08T16:29:27+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Dont-tell-the-governor-main-image.png' width='90' height='62' />In this book, the author tells the fictional story of a character named Aditya Kesavan, who becomes the newest chief of RBI and deals with dangerous challenges as he copes with his new job and the finance ministry of India.""",b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',
b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',"b""Book Excerpt: Ravi Subramanian's 'Don\xe2\x80\x99t Tell The Governor' Is A Fictional Financial Thriller About A RBI Chief""",b'2018-11-08T16:29:27+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Dont-tell-the-governor-main-image.png' width='90' height='62' />In this book, the author tells the fictional story of a character named Aditya Kesavan, who becomes the newest chief of RBI and deals with dangerous challenges as he copes with his new job and the finance ministry of India.""",b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',
b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',"b""Book Excerpt: Ravi Subramanian's 'Don\xe2\x80\x99t Tell The Governor' Is A Fictional Financial Thriller About A RBI Chief""",b'2018-11-08T16:29:27+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Dont-tell-the-governor-main-image.png' width='90' height='62' />In this book, the author tells the fictional story of a character named Aditya Kesavan, who becomes the newest chief of RBI and deals with dangerous challenges as he copes with his new job and the finance ministry of India.""",b'https://www.news18.com/news/books/book-excerpt-ravi-subramanians-dont-tell-the-governor-is-a-fictional-financial-thriller-about-an-rbi-chief-1932857.html',
b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',"b""The Mountain That Artists Seek to Climb in Neil Gaiman's 'Art Matters'""",b'2018-11-03T11:28:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/art-matters-original-imaf7fw3fqaadcyf.jpg' width='90' height='62' />&quot;Be Bold. Be Rebellious. Choose Art. It Matters,&quot; is the simple mantra Neil Gaiman has adhered to in his latest offering, a tiny book that challenges existing norms - Art matters.""",b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',
b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',"b""The Mountain That Artists Seek to Climb in Neil Gaiman's 'Art Matters'""",b'2018-11-03T11:28:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/art-matters-original-imaf7fw3fqaadcyf.jpg' width='90' height='62' />&quot;Be Bold. Be Rebellious. Choose Art. It Matters,&quot; is the simple mantra Neil Gaiman has adhered to in his latest offering, a tiny book that challenges existing norms - Art matters.""",b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',
b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',"b""The Mountain That Artists Seek to Climb in Neil Gaiman's 'Art Matters'""",b'2018-11-03T11:28:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/art-matters-original-imaf7fw3fqaadcyf.jpg' width='90' height='62' />&quot;Be Bold. Be Rebellious. Choose Art. It Matters,&quot; is the simple mantra Neil Gaiman has adhered to in his latest offering, a tiny book that challenges existing norms - Art matters.""",b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',
b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',"b""The Mountain That Artists Seek to Climb in Neil Gaiman's 'Art Matters'""",b'2018-11-03T11:28:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/art-matters-original-imaf7fw3fqaadcyf.jpg' width='90' height='62' />&quot;Be Bold. Be Rebellious. Choose Art. It Matters,&quot; is the simple mantra Neil Gaiman has adhered to in his latest offering, a tiny book that challenges existing norms - Art matters.""",b'https://www.news18.com/news/books/the-mountain-that-artists-seek-to-climb-in-neil-gaimans-art-matters-1928733.html',
